"EET Nº 1 ""Mariano Moreno""",Buenos Aires,Chivilcoy,1
"EET Nº 1 ""Mariano Moreno""",Buenos Aires,Norberto de la Riestra,1
EET Nº 1 de Ituzaingó,Buenos Aires,Castelar,4
EET Nº 2,Buenos Aires,Bernal,3
EET Nº 2,Buenos Aires,Quilmes,3
EET Nº 2,Buenos Aires,Villa Domínico,1
"EET Nº 2 ""Pbro. José María Colombo""",Entre Ríos,Gualeguaychú,1
EET Nº 24 DE 17,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,3
EET Nº 275,Santa Fe,Alcorta,1
"EET Nº 275 ""Almirante Brown""",Santa Fe,Alcorta,1
EET Nº 275 Almirante Brown,Santa Fe,Alcorta,1
EET Nº 290,Santa Fe,Las Parejas,3
EET Nº 3,Buenos Aires,Berazategui,1
EET Nº 3,Entre Ríos,Paraná,2
"EET Nº 3 ""Tte. Luis C. Candelaria""",Entre Ríos,Paraná,1
EET Nº 3141,Salta,Vaqueros,1
EET Nº 3153,Salta,Gral Ballivian,2
EET Nº 33,Chaco,Resistencia,2
EET Nº 34,Entre Ríos,María Grande,1
"EET Nº 34 ""Gral. Enrique Mosconi""",Entre Ríos,María Grande,2
"EET Nº 449 ""Pago de los Arroyos""",Santa Fe,Acébal,1
EET Nº 455,Santa Fe,Esperanza,7
"EET Nº 455 ""Gral Don José de San Martín""",Santa Fe,Esperanza,1
EET Nº 460,Santa Fe,Rafaela,2
"EET Nº 460 ""Guillermo Lehmann""",Santa Fe,Rafaela,6
"EET Nº 469 ""Estanislao Zeballos""",Santa Fe,Alvear,1
"EET Nº 469 ""Estanislao Zeballos""",Santa Fe,Rosario,2
"EET Nº 5138 ""Alberto Einstein""",Salta,Salta,1
EET Nº 6,Buenos Aires,Ituzaingó,1
EET Nº 6,Buenos Aires,Moreno,1
EET Nº 6,Buenos Aires,San Nicolás,4
EET Nº 7 TRQ (IMPA),Buenos Aires,Quilmes,2
EET Nº 8,Buenos Aires,Morón,4
EET Nº 8,Buenos Aires,Ramos Mejía,2
"EET Nº 8 ""Juan Bautista Alberdi""",Buenos Aires,La Plata,6
EET Nº 9,Buenos Aires,Lanús,1
EET Nº 9,Buenos Aires,Lanús Oeste,1
EET San Pablo Nº 2073,Santa Fe,Villa Constitución,4
EETP Guillermo Lehmann Nº 460,Santa Fe,Rafaela,2
EETP N° 484,Santa Fe,Villa Cañás,2
EETP Nº 292,Santa Fe,San Vicente,4
"EETP Nº 454 ""Dr. Manuel Araujo""",Santa Fe,Empalme Villa Constitución,2
"EETP Nº 455 ""Gral Don José de San Martín""",Santa Fe,Esperanza,6
EETP Nº 460,Santa Fe,Rafaela,2
EETPI Nº 8211 - Espín,Santa Fe,Margarita,1
EGB Nº 10,Santa Cruz,Río Gallegos,1
EGB Nº 35,Santa Cruz,Pico Truncado,1
EGB Nº 78,Santa Cruz,Rio Gallegos,1
EGB Nº 78,Santa Cruz,Río Gallegos,1
"EICO Nº 1 ""Gral. Enrique Mosconi""",Santa Cruz,Caleta Olivia,1
EMEM Nro 7 DE 9,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,1
EMEM Nº 1,Buenos Aires,San Clemente del Tuyú,1
EMEMOA Nº 1,Buenos Aires,San Clemente del Tuyú,3
EMUNS,Buenos Aires,Bahía Blanca,1
ENET Nº 1,Jujuy,Aguas Calientes,1
ENET Nº 1,Jujuy,Perico,1
ENOVA,Entre Ríos,Gualeguaychú,4
"ENS Nº 1 ""Presidente Roque Sáenz Peña""",Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
ENS Nº 13,Misiones,San Vicente,1
ENS Nº 76,Chaco,Resistencia,1
"ENS Nº 76 ""Gral. José María Paz""",Chaco,Puerto Tirol,1
"ENS Nº 76 ""Gral. José María Paz""",Chaco,Resistencia,4
ENS Nº 76 Colegio Nacional José María Paz,Chaco,Puerto Tirol,1
ENS Nº 76 José María Paz,Chaco,Resistencia,1
ENS Vicente Fatone,Buenos Aires,Bahía Blanca,1
ENSUA,Buenos Aires,Ayacucho,1
"EPES Nº 51 ""José Gervasio Artigas""",Formosa,Formosa,2
EPES Nº 54,Formosa,Formosa,3
"EPES Nº 54 ""Gobernador Juan José Silva""",Formosa,Formosa,1
EPET 14,Neuquén,Neuquén,1
EPET 21,Neuquén,San Martín de los Andes,1
EPET Nro 12,Neuquén,San Martín de los Andes,1
EPET Nº 1,La Pampa,Santa Rosa,1
EPET Nº 1,Misiones,Posadas,1
EPET Nº 12,Neuquén,San Martín de los Andes,7
EPET Nº 14,Neuquén,Neuquén,2
EPET Nº 18,Misiones,Puerto Esperanza,2
EPET Nº 2,La Rioja,La Rioja,1
EPET Nº 2,Misiones,Posadas,1
EPET Nº 6,La Pampa,Realicó,2
EPET Nº 6,Misiones,Eldorado,2
EPNMYS Nº 35 Téc. Gral. Don José de San Martín,Entre Ríos,Crespo,1
EPNMYS Nº 35 Técnica Gral. Don José de San Martín,Entre Ríos,Crespo,1
ES Nº 1,Buenos Aires,Bolívar,1
ESB Nº 1,Buenos Aires,Chivilcoy,1
ESB Nº 1,Buenos Aires,General Villegas,1
ESB Nº 1,Buenos Aires,Lanús Este,1
ESB Nº 1,Buenos Aires,Rivadavia,1
ESB Nº 1,Buenos Aires,Tornquist,1
ESB Nº 17,Buenos Aires,Pergamino,1
ESB Nº 2,Buenos Aires,Carlos Casares,1
ESB Nº 3,Buenos Aires,Coronel Suárez,1
ESB Nº 331,Buenos Aires,José C Paz,1
ESB Nº 35,Buenos Aires,Castelar,1
ESB Nº 4,Buenos Aires,Colón,2
ESB Nº 4,Buenos Aires,La Plata,1
ESB Nº 7,Buenos Aires,Zárate,1
ESCBA,Córdoba,Leones,6
"ESET Nº 2 ""Paula Albarracín de Sarmiento""",Buenos Aires,Quilmes,1
"ET Nº 23 ""Casal Calviño""",Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,2
"ET Nº 23 DE 13 ""Caral Calviño""",Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
"ET Nº 27 DE 18 ""Hipólito Yrigoyen""",Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
ET Nº 28,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
ETARS,Buenos Aires,La Plata,2
ETIEC Nº 9-003,Mendoza,Maipú,2
Eccleston,Buenos Aires,Avellaneda,2
Eccleston,Buenos Aires,Lanús,3
Ecos,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,4
Ecos escuela Secundaria,Ciudad Autónoma de Buenos Aires,C.A. De Buenos Aires,1
Eduardo L. Holmberg,Buenos Aires,Hudson,4
Eduardo L. Holmberg,Buenos Aires,Quilmes,10
Educación Técnica Fundación Fangio,Buenos Aires,Cañuelas,2
Educación Técnica Fundación Fangio,Buenos Aires,González Catán,2
Educación Técnica Fundación Fangio,Buenos Aires,Isidro Casanova,2
Educación Técnica Fundación Fangio,Buenos Aires,La Matanza,2
Eem Colegio Sagrado Corazón,Buenos Aires,Coronel Pringles,1
El Buen Ayre,Buenos Aires,Don Torcuato,1
El Buen Ayre,Buenos Aires,San Isidro,3
El Obraje,Córdoba,Alta Gracia,4
El Torreón,Córdoba,Villa Allende,2
El Torreón,Córdoba,Villa Allende Parque,2
Emaus,Buenos Aires,Ituzaingó,2
Emilio Civit,Mendoza,Maipú,3
Enseñanza Media Profesor Luis Ravera Nº 269,Santa Fe,Villa Mugueta,1
Esc. Evangelista Dr. F. J. Hotton,Buenos Aires,Zárate,1
Esc. General Belgrano,Buenos Aires,Escobar,1
Esc. Municipal Paula Albarracín de Sarmiento,Buenos Aires,José León Suárez,1
"Esc. Nº 17 ""Gral. Martín Miguel de Güemes""",Entre Ríos,Concordia,2
Esc. PHILIPS,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
"Esc. de Comercio Nº 2 ""Gral. Martín Miguel de Güemes""",Entre Ríos,Concordia,3
"Esc. de Comercio Nº 5091 ""Julio Cortez""",Salta,Orán,1
Escuela Agropecuaria,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,2
Escuela Agrotécnica,Buenos Aires,Coronel Pringles,1
Escuela Argentina Modelo,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,5
Escuela Argentina Modelo,Ciudad Autónoma de Buenos Aires,Capital Federal,1
Escuela Cooperativa Los Andes,Río Negro,Bariloche,1
"Escuela Cooperativa Técnica ""Los Andes""",Río Negro,Bariloche,5
"Escuela Danesa ""Alta Mira""",Buenos Aires,Necochea,1
Escuela Domingo Savio,Río Negro,General Roca,1
Escuela ENS Nº 76,Chaco,Resistencia,1
Escuela Evangélica Dr. F. Jorge Hotton,Buenos Aires,Zárate,1
Escuela Incorporada Mariano Moreno,Buenos Aires,Grand Bourg,1
Escuela Industrial Nro 4 José Menéndez,Santa Cruz,Río Gallegos,1
Escuela Industrial Nº 2,Santa Cruz,Pico Truncado,2
Escuela Industrial Nº 4,Santa Cruz,Río Gallegos,3
Escuela Industrial Superior,Santa Fe,Rincón,1
Escuela Industrial Superior,Santa Fe,Santa Fe,5
Escuela Industrial Superior,Santa Fe,Santa Fe Capital,1
Escuela Integral Argentina Hebreo Independencia,Tucumán,San Miguel de Tucumán,1
Escuela Italiana,Buenos Aires,La Plata,2
Escuela Modelo Argentina,Buenos Aires,Necochea,2
Escuela Modelo Proyecto XXI,Buenos Aires,La Matanza,2
"Escuela Municipal ""Paula A. De Sarmiento""",Buenos Aires,Villa Adelina,1
Escuela Municipal Paula Albarracín de Sarmiento,Buenos Aires,Olivos,1
Escuela Municipal de Enseñanza Media Nº 1,Buenos Aires,San Clemente del Tuyú,1
"Escuela Nacional ""Adolfo Pérez Esquivel""",Buenos Aires,Olavarría,3
"Escuela Nacional ""Dr. Ernesto Sábato""",Buenos Aires,Tandil,1
Escuela Nacional Ernesto Sábato,Buenos Aires,Tandil,2
"Escuela Normal ""Manuel Florencio Mantilla""",Corrientes,Mercedes,1
"Escuela Normal ""Rafael Obligado""",Buenos Aires,San Nicolás,1
Escuela Normal Juan B. Alberdi,Tucumán,San Miguel de Tucumán,1
Escuela Normal Mixta Juan Pascual Pringles,San Luis,San Luis Capital,1
Escuela Normal Nº 4 Estanislao Zeballos,Ciudad Autónoma de Buenos Aires,Cdad de Buenos Aires,1
Escuela Normal Superior,Buenos Aires,Bragado,1
"Escuela Normal Superior ""Domingo A. Teruggi"" EEM Nº 2",Buenos Aires,Lobería,1
"Escuela Normal Superior ""Domingo F. Sarmiento""",Buenos Aires,San Miguel,1
"Escuela Normal Superior ""Dr. Alejandro Corbo""",Córdoba,Córdoba,1
"Escuela Normal Superior ""Justo José de Urquiza""",Buenos Aires,Mercedes,1
Escuela Normal Superior Nro 13 Ismael Quiles,Misiones,San Vicente,1
Escuela Normal Superior Nro 40 Mariano Moreno,Santa Fe,San Cristóbal,1
Escuela Normal Superior Nro 8 Julio A. Roca,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,1
Escuela Normal Superior de Alta Gracia,Córdoba,Alta Gracia,1
Escuela Nro 8180 Sagrada Familia,Santa Fe,Casilda,1
Escuela Privada Ranelagh,Buenos Aires,Ranelagh,2
Escuela Privada Ranelagh,Buenos Aires,Villa Elisa,1
Escuela San Patricio,Santa Fe,Rosario,1
Escuela Secundaria Básica Nº 7,Buenos Aires,Pehuajó,1
Escuela Secundaria Nº 2,Buenos Aires,Coronel Dorrego,1
Escuela Secundaria Nº 4,Buenos Aires,General Pinto,1
Escuela Secundaria Nº 41,Entre Ríos,Cerrito,1
Escuela Secundaria Nº 8,Entre Ríos,Villaguay,1
Escuela Secundaria Nº 9,Entre Ríos,Lucas González,1
Escuela Secundaria Orientada,Santa Fe,Rafaela,1
Escuela Superior de Comercio,Buenos Aires,Bahía Blanca,1
"Escuela Superior de Comercio ""Manuel Belgrano""",Córdoba,Córdoba,3
"Escuela Superior de Comercio ""Prudencio Cornejo""",Buenos Aires,Bahía Blanca,5
Escuela Superior de Comercio Carlos Pellegrini,Buenos Aires,Avellaneda,1
Escuela Superior de Comercio Carlos Pellegrini,Buenos Aires,Cañuelas,1
Escuela Superior de Comercio Carlos Pellegrini,Buenos Aires,Hurlingham,2
Escuela Superior de Comercio Carlos Pellegrini,Buenos Aires,Juan María Gutiérrez,2
Escuela Superior de Comercio Carlos Pellegrini,Buenos Aires,Wilde,1
Escuela Superior de Comercio Carlos Pellegrini,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,54
Escuela Superior de Comercio Carlos Pellegrini,Ciudad Autónoma de Buenos Aires,CABA,2
Escuela Superior de Comercio Carlos Pellegrini,Ciudad Autónoma de Buenos Aires,Capital Federal,2
Escuela Superior de Comercio Manuel Belgrano,Córdoba,Córdoba,3
Escuela Superior de Comercio Nº 6,Misiones,Posadas,3
Escuela Superior de Comercio UNS,Buenos Aires,Bahía Blanca,1
Escuela Técnica Ing. Giudici,Buenos Aires,Luis Guillón,1
Escuela Técnica Jorge Newbery - CET Nº 2,Río Negro,San Carlos de Bariloche,1
Escuela Técnica Nº 23 DE 13,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
Escuela Técnica ORT II,Ciudad Autónoma de Buenos Aires,Capital Federal,1
Escuela Técnica Roberto Rocca,Buenos Aires,Campana,4
"Escuela de Comercio ""José Gervasio Artigas""",Formosa,Formosa,3
Escuela de Comercio 5091 Prof. Julio Cortéz,Salta,Orán,1
Escuela de Comercio Martín Zapata,Mendoza,Las Heras,1
Escuela de Comercio Nro 2 Martín M. de Güemes,Entre Ríos,Concordia,1
Escuela de Comercio Nº 1,Tucumán,San Miguel de Tucumán,2
Escuela de Comercio Nº 2,Jujuy,"La Toma, San Antonio",1
"Escuela de Educación Agropecuaria Nº 1 ""Perito Moreno""",Buenos Aires,Ayacucho,1
Escuela de Educación Tecnológica Nº 1,Entre Ríos,Nogoyá,2
Escuela de Educación Técnica Fundación Fangio,Buenos Aires,Cañuelas,1
Escuela de Educación Técnica Fundación Fangio,Buenos Aires,Virrey del Pino,1
Escuela de Educación Técnica Fundación Fangio,Buenos Aires,"Virrey del Pino, La Matanza",1
"Escuela de Minas ""Dr. Horacio Carrillo""",Jujuy,Palpalá,2
"Escuela de Minas ""Dr. Horacio Carrillo""",Jujuy,San Salvador de Jujuy,13
Escuela de Minas Dr. Horacio Carrillo,Jujuy,Dr. Manuel Belgrano,1
Escuela de la Plaza,Santa Fe,Rafaela,1
Escuela de los Padres,Santa Fe,Venado Tuerto,4
Escuela del Alba,Buenos Aires,Lincoln,2
Escuela del Caminante,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,4
Escuela del Caminante,Ciudad Autónoma de Buenos Aires,CABA,1
Escuela del Magisterio,Mendoza,Mendoza,2
Escuelas Pías,Córdoba,Río Cuarto,3
Escuelas Técnica Raggio,Ciudad Autónoma de Buenos Aires,Cdad de Buenos Aires,1
Escuelas Técnicas Raggio,Buenos Aires,Benavídez,2
Escuelas Técnicas Raggio,Buenos Aires,Munro,4
Escuelas Técnicas Raggio,Buenos Aires,Sáenz Peña,4
Escuelas Técnicas Raggio,Buenos Aires,Vicente López,3
Escuelas Técnicas Raggio,Buenos Aires,"Villa Martelli, Vicente López",1
Escuelas Técnicas Raggio,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,4
Escuelas Técnicas Raggio,Ciudad Autónoma de Buenos Aires,Cdad de Buenos Aires,1
Espiritu Santo,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,1
Espíritu Santo,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,6
Establecimiento Educativo Argentino,Buenos Aires,Adrogué,2
Estación Limay,Río Negro,Cipolletti,1
Estrada,Salta,Salta,1
Euskal-Echea,Buenos Aires,Luis Guillon,2
Euskal-Echea,Buenos Aires,Luis Guillón,3
Euskal-Echea,Buenos Aires,Temperley,1
Ezequiel Martínez Estrada,Buenos Aires,Bahía Blanca,5
FASTA,Neuquén,San Martín de los Andes,1
FASTA Miguel Ángel Tobares,Neuquén,San Martín de los Andes,2
FASTA San Vicente de Paul,Buenos Aires,General Pueyrredón,1
FASTA San Vicente de Paul,Buenos Aires,Mar del Plata,8
FASTA San Vicente de Paul,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,3
FASTA Ángel María Boisdrom,Tucumán,Yerba Buena,1
FASTA Ángel María Boisdron,Tucumán,Yerba Buena,1
Federico Brandsen,Buenos Aires,Brandsen,2
Florence Nightingale School,Buenos Aires,San Isidro,1
Florentino Ameghino,Buenos Aires,Berazategui,1
Florida Day School,Buenos Aires,Martínez,3
Florida Day School,Buenos Aires,Vicente López,1
Francisco de Asís,Buenos Aires,Mariano Acosta,2
Francisco de Asís,Buenos Aires,Merlo,1
Gabriela Mistral,La Rioja,La Rioja,1
Gobernador Juan José Silva,Formosa,Formosa,2
Goethe,Buenos Aires,Boulogne,2
Goethe,Buenos Aires,Victoria,2
Goethe,Santa Fe,Rosario,2
Goethe Schule,Buenos Aires,Polvorines,1
HHMM,Buenos Aires,Luján,2
Henry Ford,Buenos Aires,Escobar,2
Henry Ford,Buenos Aires,Pacheco,2
Henry Ford,Buenos Aires,Tigre,2
Hermanas Esclavas,Tucumán,San Miguel de Tucumán,1
Hermanos Maristas,Córdoba,San Francisco,2
Hogar Belgrano,Buenos Aires,Junín,2
Holmberg,Buenos Aires,Quilmes,1
Holy Cross,Buenos Aires,Beccar,1
Holy Cross,Buenos Aires,Rincón de Milberg,2
Holy Cross,Buenos Aires,Tigre,1
Holy Mary of Northern Hills,Buenos Aires,Mar del Plata,1
Holy Trinity College,Buenos Aires,Mar del Plata,2
Huergo,Ciudad Autónoma de Buenos Aires,CABA,1
Huerto,Buenos Aires,Pergamino,1
Héroes de la Patria,La Pampa,Ingeniero Luiggi,2
Hölters Schule,Buenos Aires,Villa Adelina,1
Hölters Schule,Buenos Aires,Villa Ballester,1
I.M.E.I.,Buenos Aires,San Miguel del Monte,1
"I.S.P.I. Nº 9054 ""Santa Teresita del Niño Jesús""",Santa Fe,Hersilia,1
I.V.C.,Tucumán,Concepción,1
"IAM ""Elvira Lainez de Soldati""",Buenos Aires,Monte,1
ICADE,Buenos Aires,Pergamino,4
ICEA,Buenos Aires,San Martín,1
ICEA,Buenos Aires,Vedia,1
ICES,Santa Fe,Sunchales,2
IEM,Salta,Salta,1
IESS,Córdoba,Villa Carlos Paz,5
IFD Nº 6 Santa Genoveva,Neuquén,Neuquén,2
ILMB,Entre Ríos,Gualeguaychú,2
ILSE,Buenos Aires,Vicente López,2
ILSE,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,29
ILSE,Ciudad Autónoma de Buenos Aires,CABA,2
IMB Michelangelo,Entre Ríos,Paraná,1
IMEI,Buenos Aires,Cañuelas,5
IMEI,Mendoza,Maipú,3
IMI,Buenos Aires,General Villegas,1
IMI,Buenos Aires,Gral. Villegas,1
INAC - CIATA,Buenos Aires,Merlo,1
INSI,Misiones,Capioví,2
INST. DE ENSEÑANZA SAN JORGE,Santiago del Estero,Santiago del Estero,1
IPAA P-42,La Pampa,Arata,1
"IPCM 89 ""Paula Albarracín""",Córdoba,Devoto,2
IPEI,Santa Cruz,Río Gallegos,1
"IPEI ""Leonardo da Vinci""",Santa Fe,Santa Fe,2
IPEI Leonardo da Vinci,Santa Fe,Santa Fe,2
"IPEM 156 ""José Manuel Estrada""",Córdoba,Río Segundo,1
"IPEM 267 ""Antonio Graziano""",Córdoba,Bell Ville,1
"IPEM 272 ""Domingo Faustino Sarmiento""",Córdoba,Jesús María,3
IPEM 277,Córdoba,Marcos Juárez,1
"IPEM 66 ""José A. Balseiro""",Córdoba,Córdoba,1
IPEM 69 Juana Manso de Noronha,Córdoba,Colonia Caroya,1
"IPEM Nº 148 ""José María Paz""",Córdoba,Villa del Rosario,4
"IPEM Nº 292 ""Agrónoma Liliam Priotto""",Córdoba,Adelia María,1
IPEM Nº 299,Córdoba,Almafuerte,1
IPEM Nº 80,Córdoba,Berrotarán,3
"IPEM Nº 89 ""Paula Albarracín""",Córdoba,Devoto,1
"IPET 267 ""A. Graziano""",Córdoba,Bell Ville,2
"IPET 89 ""Paula Albarracín""",Córdoba,Devoto,4
"IPETyM Nº 69 ""Juana Manso de Noronha""",Córdoba,Jesús María,1
"IPGP D-176 ""Madre de Jesús""",Entre Ríos,General Ramírez,1
IPMLK,Córdoba,Isla Verde,1
IPP José Hernández,Córdoba,General Roca,1
IPS,Santa Fe,Rosario,2
ISADAM,Buenos Aires,Necochea,1
ISAM,Misiones,Posadas,1
ISEAM Domingo Zipoli,Córdoba,Córdoba,4
ISEP,Mendoza,"Carrodilla, Luján de Cuyo",1
ISEP,Mendoza,Godoy Cruz,4
ISIV,Corrientes,Ituzaingó,1
ISLGSM,Córdoba,Ucacha,2
ISPI 9054 Sta. Teresita del Niño Jesús,Santa Fe,Hersilia,4
ISPI 9088 (IVM),Santa Fe,Firmat,2
ISPI Nº 9054 Colegio Santa Teresita del Niño Jesús,Santa Fe,Hersilia,1
ISPM,Buenos Aires,Pérez Millán,1
ITC,Neuquén,Neuquén,3
"ITI ""San Judas Tadeo""",Buenos Aires,Castelar,1
"ITI ""San Judas Tadeo""",Buenos Aires,Ituzaingó,2
"ITI ""San Judas Tadeo""",Buenos Aires,Paso del Rey,3
"ITI ""San Judas Tadeo""",Buenos Aires,San Antonio de Padua,1
Illia,Buenos Aires,Mar del Plata,1
"Industrial ""D. F. Sarmiento""",San Juan,Rawson,2
"Industrial ""D. F. Sarmiento""",San Juan,San Juan,1
"Industrial ""Domingo Faustino Sarmiento""",San Juan,Rawson,2
Industrial D. F. Sarmiento,San Juan,San Juan,1
Industrial Nº 2,Santa Cruz,Pico Truncado,2
Industrial Superior,Santa Fe,Colastiné,2
Industrial Superior,Santa Fe,Nelson,1
Industrial Superior,Santa Fe,Santa Fe,26
Industrial Superior,Santa Fe,Santo Tomé,3
Informático,Corrientes,Santa Ana,1
Ing Pablo Nogués,Mendoza,Guaymallén,2
Inmaculada,Buenos Aires,Bahía Blanca,1
Inmaculada,Buenos Aires,Castelar,3
Inmaculada,Buenos Aires,Ituzaingó,5
Inmaculada,Buenos Aires,Morón,2
Inmaculada Concepción,Buenos Aires,Longchamps,2
Inmaculada Concepción,Buenos Aires,Moreno,2
Inmaculada Concepción,Buenos Aires,Paso del Rey,4
Inmaculada Concepción,Buenos Aires,Rauch,2
Inmaculada Concepción,Tucumán,San Miguel de Tucumán,1
Insituto José Manuel Estrada,Córdoba,Cavanagh,1
Insituto San Alberto,Buenos Aires,Mar del Plata,1
Inst. Gral. Manuel Belgrano,Córdoba,Córdoba,1
Inst. Politecnico Superior,Santa Fe,Rosario,1
Inst. Politecnico Superior Gral San Martín,Santa Fe,Rosario,1
Inst. de Enseñanza Agropecuaria y Electromecánica Nro 3,Misiones,25 de Mayo,1
"Instituto ""Gral José de San Martín""",Entre Ríos,Gral Galarza,2
"Instituto ""José Manuel Estrada""",Buenos Aires,Zárate,3
"Instituto ""Nuestra Señora del Carmen""",Corrientes,Bella Vista,1
"Instituto ""Sagrada Familia""",Misiones,Puerto Iguazú,1
Instituto Adscripto San Buenaventura,Córdoba,Río Cuarto,1
Instituto Adventista Balcarce,Buenos Aires,Balcarce,2
Instituto Adventista del Plata,Entre Ríos,Libertador San Martín,7
Instituto Agrotécnico Alpachiri,La Pampa,Alpachiri,2
Instituto Agustiniano,Buenos Aires,San Andrés,1
Instituto Agustiniano,Buenos Aires,San Martín,1
Instituto Albert Einstein,Buenos Aires,Mar del Plata,6
Instituto Amanecer,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,2
Instituto América,Buenos Aires,América (Rivadavia),1
Instituto Austral de Enseñanza,Chubut,Comodoro Rivadavia,1
Instituto Ballester,Buenos Aires,Florida,2
Instituto Ballester,Buenos Aires,Loma Hermosa,1
Instituto Ballester,Buenos Aires,San Martín,1
Instituto Ballester,Buenos Aires,Villa Adelina,1
Instituto Ballester,Buenos Aires,Villa Ballester,14
Instituto Ballester,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,2
Instituto Bede,Buenos Aires,Pilar,1
Instituto Belén Nº 8132,Santa Fe,Ceres,1
Instituto Canossiano,Misiones,Jardín América,1
"Instituto Canossiano ""Nuestra Señora de la Salud""",Misiones,Jardín América,1
Instituto Carlos Steeb,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
Instituto Católico Nuestra Señora del Pilar,Córdoba,Pilar,1
Instituto Comercial Crespo D-33,Entre Ríos,Crespo,3
Instituto Comercial Crespo D.33,Entre Ríos,Crespo,1
Instituto Comercial D-33,Entre Ríos,Crespo,4
Instituto Comercial Virgen Milagrosa,Entre Ríos,Viale,1
Instituto Contardo Ferrini,Córdoba,Río Primero,2
Instituto Corazón de María,Buenos Aires,Chascomús,3
Instituto Cristo Redentor,Entre Ríos,Paraná,1
Instituto D-170 del CAE,Entre Ríos,Paraná,7
Instituto Don Emilio Frey,Río Negro,Bariloche,1
Instituto Don Emilio Frey - Wood ville,Río Negro,San Carlos de Bariloche,1
Instituto Don José de San Martín,Buenos Aires,Bella Vista,1
Instituto Dámasa Z. de Saavedra,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,1
Instituto Eduardo L. Holmberg,Buenos Aires,Quilmes,1
"Instituto Educativo ""Los Lapachos""",Misiones,Puerto Esperanza,1
Instituto El Obraje,Córdoba,Alta Gracia,1
Instituto Fdor Don Francisco de Merlo,Buenos Aires,Merlo,1
Instituto Gabriel D'Annunzio (La Lonja),Buenos Aires,Pilar,1
Instituto General Manuel Belgrano Armenia,Córdoba,Córdoba,2
Instituto Huergo,Buenos Aires,Avellaneda,6
Instituto Huergo,Buenos Aires,Lanús Este,1
Instituto Huergo,Buenos Aires,Lanús Oeste,2
Instituto Huergo,Buenos Aires,Sarandi,1
Instituto Huergo,Ciudad Autónoma de Buenos Aires,C. A. de Buenos Aires,37
Instituto Huergo,Ciudad Autónoma de Buenos Aires,CABA,1
Instituto Humboldt,Buenos Aires,Necochea,2
Instituto Hölters,Buenos Aires,Don Torcuato,1
Instituto Hölters,Buenos Aires,San Martín,1
Instituto Incorporado Isidro Casanova,Buenos Aires,Isidro Casanova,1
Instituto Industrial Luis A. Huergo,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,1
Instituto Industrial Pablo Tavelli,Buenos Aires,Mar del Plata,2
Instituto Inmaculada,Buenos Aires,Ituzaingó,2
Instituto Integral Católico,Buenos Aires,Chivilcoy,1
Instituto Janssen,Misiones,Posadas,2
Instituto Jesuita Sagrada Familia,Córdoba,Córdoba,1
Instituto Jesús Adolescente,Buenos Aires,Tres Arroyos,1
Instituto José M. Estrada,Buenos Aires,Pacheco,1
Instituto José Manuel Estrada,Buenos Aires,Pellegrini,2
Instituto José María Paz,Córdoba,Devoto,1
Instituto Juan Gutenberg,Buenos Aires,Mar del Plata,3
Instituto La Salle Florida,Buenos Aires,Boulogne,1
Instituto La Salle Florida,Buenos Aires,Martínez,1
Instituto La Salle Florida,Buenos Aires,Olivos,3
Instituto La Salle Florida,Buenos Aires,San Isidro,1
Instituto La Salle Florida,Buenos Aires,Vicente López,1
Instituto La Salle Florida,Buenos Aires,Villa Adelina,3
Instituto Lasalle Florida,Buenos Aires,Villa Adelina,1
Instituto Leonardo Murialdo,Buenos Aires,Ciudad Jardín,1
Instituto Lincoln,Buenos Aires,Hurlingham,2
Instituto Luis A. Huergo,Ciudad Autónoma de Buenos Aires,CABA,1
Instituto Luis A. Huergo,Ciudad Autónoma de Buenos Aires,Cdad de Buenos Aires,1
Instituto Luis María Bettendorff,Entre Ríos,Gualeguaychú,1
Instituto Madero,Buenos Aires,La Tablada,1
